2.4674
2.46253
2.44794
2.4237
2.38988
2.34664
2.29413
2.23257
2.1622
2.0833
1.99617
1.90117
1.79866
1.68905
1.57278
1.4503
1.3221
1.18868
1.05057
0.908311
0.762469
0.613618
0.462345
0.309247
0.154929
1.51085e-16
-0.154929
-0.309247
-0.462345
-0.613618
-0.762469
-0.908311
-1.05057
-1.18868
-1.3221
-1.4503
-1.57278
-1.68905
-1.79866
-1.90117
-1.99617
-2.0833
-2.1622
-2.23257
-2.29413
-2.34664
-2.38988
-2.4237
-2.44794
-2.46253
-2.4674
-2.46253
-2.44794
-2.4237
-2.38988
-2.34664
-2.29413
-2.23257
-2.1622
-2.0833
-1.99617
-1.90117
-1.79866
-1.68905
-1.57278
-1.4503
-1.3221
-1.18868
-1.05057
-0.908311
-0.762469
-0.613618
-0.462345
-0.309247
-0.154929
-4.53254e-16
0.154929
0.309247
0.462345
0.613618
0.762469
0.908311
1.05057
1.18868
1.3221
1.4503
1.57278
1.68905
1.79866
1.90117
1.99617
2.0833
2.1622
2.23257
2.29413
2.34664
2.38988
2.4237
2.44794
2.46253
2.4674
2.46253
2.44794
2.4237
2.38988
2.34664
2.29413
2.23257
2.1622
2.0833
1.99617
1.90117
1.79866
1.68905
1.57278
1.4503
1.3221
1.18868
1.05057
0.908311
0.762469
0.613618
0.462345
0.309247
0.154929
7.55424e-16
-0.154929
-0.309247
-0.462345
-0.613618
-0.762469
-0.908311
-1.05057
-1.18868
-1.3221
-1.4503
-1.57278
-1.68905
-1.79866
-1.90117
-1.99617
-2.0833
-2.1622
-2.23257
-2.29413
-2.34664
-2.38988
-2.4237
-2.44794
-2.46253
-2.4674
-2.46253
-2.44794
-2.4237
-2.38988
-2.34664
-2.29413
-2.23257
-2.1622
-2.0833
-1.99617
-1.90117
-1.79866
-1.68905
-1.57278
-1.4503
-1.3221
-1.18868
-1.05057
-0.908311
-0.762469
-0.613618
-0.462345
-0.309247
-0.154929
-1.05759e-15
0.154929
0.309247
0.462345
0.613618
0.762469
0.908311
1.05057
1.18868
1.3221
1.4503
1.57278
1.68905
1.79866
1.90117
1.99617
2.0833
2.1622
2.23257
2.29413
2.34664
2.38988
2.4237
2.44794
2.46253
2.4674
2.46253
2.44794
2.4237
2.38988
2.34664
2.29413
2.23257
2.1622
2.0833
1.99617
1.90117
1.79866
1.68905
1.57278
1.4503
1.3221
1.18868
1.05057
0.908311
0.762469
0.613618
0.462345
0.309247
0.154929
1.35976e-15
-0.154929
-0.309247
-0.462345
-0.613618
